trial_index,arm_name,trial_status,generation_method,is_feasible,DamageStats,EconomyStats,SurvivalStats,WavesRemaining,desire_weight,economy_weight,survival_weight,damage_weight,stat_percent_weight,weapon_synergy_weight,armor_desired_wave,armor_undesired_lower,armor_desire_aggr,armor_desire_degr,attack_speed_desired_wave,attack_speed_undesired_lower,attack_speed_desire_aggr,attack_speed_desire_degr,crit_chance_desired_wave,crit_chance_undesired_lower,crit_chance_desire_aggr,crit_chance_desire_degr,dodge_desired_wave,dodge_undesired_lower,dodge_desire_aggr,dodge_desire_degr,elemental_damage_desired_wave,elemental_damage_undesired_lower,elemental_damage_desire_aggr,elemental_damage_desire_degr,engineering_desired_wave,engineering_undesired_lower,engineering_desire_aggr,engineering_desire_degr,harvesting_desired_wave,harvesting_undesired_lower,harvesting_desire_aggr,harvesting_desire_degr,hp_regeneration_desired_wave,hp_regeneration_undesired_lower,hp_regeneration_desire_aggr,hp_regeneration_desire_degr,lifesteal_desired_wave,lifesteal_undesired_lower,lifesteal_desire_aggr,lifesteal_desire_degr,luck_desired_wave,luck_undesired_lower,luck_desire_aggr,luck_desire_degr,max_hp_desired_wave,max_hp_undesired_lower,max_hp_desire_aggr,max_hp_desire_degr,melee_damage_desired_wave,melee_damage_undesired_lower,melee_damage_desire_aggr,melee_damage_desire_degr,percent_damage_desired_wave,percent_damage_undesired_lower,percent_damage_desire_aggr,percent_damage_desire_degr,ranged_damage_desired_wave,ranged_damage_undesired_lower,ranged_damage_desire_aggr,ranged_damage_desire_degr,range_desired_wave,range_undesired_lower,range_desire_aggr,range_desire_degr,speed_desired_wave,speed_undesired_lower,speed_desire_aggr,speed_desire_degr,upgrade_reroll_desired_wave,upgrade_reroll_undesired_lower,upgrade_reroll_desire_aggr,upgrade_reroll_desire_degr,shop_buy_desired_wave,shop_buy_undesired_lower,shop_buy_desire_aggr,shop_buy_desire_degr,take_desired_wave,take_undesired_lower,take_desire_aggr,take_desire_degr,character,start_weapon,difficulty,casename
62,62_0,COMPLETED,BoTorch,False,-27.0,-26.0,-21.0,9.0,3.1653322968694932,3.9705318449880718,1.2098437740920929,2.8507228488783394,4.33824564517744,4.4462480054946365,11,18,0.9349433664026965,4.999023528627021,5,5,12.158303378271288,1.9907170456902277,11,20,11.46367755475271,9.803660354695522,3,20,14.36001393897968,1.5055911046341997,18,14,19.623111098317757,13.157229302531713,0,16,17.025169448625142,8.906613353802706,10,7,13.97107935046802,18.42410833665231,19,2,1.5422356464974414,17.450467112944153,19,2,7.497774198846767,6.356646848882611,17,3,0.5880203677721696,6.400810301999949,5,20,14.960852127042267,10.407713133325247,2,9,18.02660770729539,14.47015100334339,13,12,10.18954482949509,13.973877343053708,14,16,11.8899447127262,7.053765470854682,12,11,18.95350937099079,7.765280821049827,17,11,13.290377121183967,4.589445025629977,5,8,8.935227925078255,5.168515909608053,20,15,10.36265085518258,14.88780235757641,10,13,19.32067586815787,11.343842994926076,well_rounded,stick_1,0,WellRounded_With_Stick_trial_2f8e43249153f924529f235d23d79de1
63,63_0,COMPLETED,BoTorch,False,-38.0,-53.0,-28.0,3.0,1.2281676503626282,2.405457255817213,4.061482101643115,1.8752692273681821,3.153138275838051,3.2495082579482792,20,18,9.35751985565349,4.670462972921799,13,13,15.625971393456453,10.737286029863442,13,8,16.8554206665017,17.949599932688226,8,9,10.519194076256245,9.168485047483038,18,16,12.436375574845542,8.877993736148696,3,4,3.2401266530501993,15.239056134367308,6,15,6.889318659672226,8.05590724760439,10,17,10.10355759589092,16.78217744867276,1,1,9.148254842573495,10.641799244235138,13,3,8.854806100164925,15.520425885765414,13,7,4.645284085469868,13.080361209278868,17,3,5.280231173838499,3.988782075840063,14,10,18.90498272681683,4.554071034427431,11,13,3.196499242095154,3.8338671496351115,8,13,12.782081459608388,15.91893059284079,13,2,12.337245263597213,18.330129288247647,18,12,9.329083491797332,11.974409713852932,20,15,3.2099881927659513,13.76219467468872,7,6,19.795771461135743,9.73420257316257,well_rounded,stick_1,0,WellRounded_With_Stick_trial_6e7dcf2b323e64bdf614ae0fc9340365
64,64_0,COMPLETED,BoTorch,False,-32.0,-39.0,-19.0,10.0,3.769324422798359,3.6754802722383495,1.9556719668544122,3.044812545771112,4.232204107866991,3.968936341427266,3,17,19.41164742307292,3.754011553201681,12,19,10.880964185948644,13.892738845103723,1,6,4.261481718451188,19.604254370627512,15,8,2.894391619162744,12.09827574710418,17,7,13.44094390264056,15.867778265108871,3,15,15.43761914963266,9.081433989162328,5,16,14.016934221467245,4.839723412441628,6,11,13.316803824436263,3.5258044163866034,0,9,12.898389887792083,9.70465617412719,9,13,2.828403947240488,7.060566906925019,19,17,17.47015981043417,8.128889475076559,5,9,9.180379929357514,15.266141903099301,17,6,10.306179629438473,15.447629967524797,19,13,9.508189301765093,15.10230660770641,6,15,16.640658410712796,11.475027800293878,10,0,12.481792220301033,4.065740531616766,2,18,13.64415425079019,16.367055299225083,3,8,9.505213571460521,5.514248161245444,12,20,16.147597320286955,7.4818845806960645,well_rounded,stick_1,0,WellRounded_With_Stick_trial_a32c5d22a5f9a8275653c10bae44316d
65,65_0,COMPLETED,BoTorch,False,-36.0,-39.0,-35.0,4.0,5.864600834095239,2.284948993751028,4.3199202211127865,1.5153621149615906,5.940745172560697,3.680458258455966,20,10,0.6581577041874619,6.367877192041056,6,3,0.9108264041585511,11.514006594568569,12,14,19.49091804437477,13.247841908076147,0,13,14.50547082252905,4.569039317226225,11,10,14.616195207882097,15.693061921448148,13,8,6.672670279258281,7.502485121502767,3,13,8.060737146107588,12.76892772337745,1,14,10.398571558142574,8.800027913867977,19,18,14.615148265521205,13.128086761171083,2,18,4.3413596849012315,0.6332422314034738,9,8,7.444602685132134,20.0,5,6,12.446495124933971,12.980775350985077,11,4,4.950881170410142,18.08286923377753,7,16,13.598454288063056,1.243181619929637,14,8,16.40953629066002,4.986022940238215,3,8,7.089147511254955,1.0411207338838575,0,0,8.916705280841917,7.898512250884688,1,14,1.5817431614536894,10.652400178227632,11,8,3.078735433192338,16.678710104228976,well_rounded,stick_1,0,WellRounded_With_Stick_trial_75bca50682f2686ad1045c68a7be6fe9
66,66_0,COMPLETED,BoTorch,False,-19.0,-27.0,-19.0,7.0,3.28917179594644,1.1535257888439756,1.8171038344099262,2.633501136646305,1.0149173865507313,3.392622745018065,17,16,7.868004599080133,6.959048592329799,5,8,4.026374604819919,0.6722603057466857,11,14,11.987574658990935,11.596702447073463,5,15,6.133239538169107,1.7765292033725002,15,12,3.9153713670225043,1.8185243037720742,7,7,4.393503439885242,12.713507969298345,6,13,14.270882628844733,13.312190702618755,11,20,7.840648143189244,8.181038904818951,11,12,14.410593165295246,16.804401654686387,14,3,2.9965724519251276,17.67859797489882,10,12,14.300239839655443,14.780063645994112,7,9,19.89340248300539,3.7133365252794555,7,13,2.43251132925849,0.9807205213700443,14,1,9.888727211099534,4.229552947470823,11,19,18.136295236069166,0.6774363760806786,1,0,16.552419055978852,17.283815964345507,13,8,8.383628151522744,16.976992833551442,13,20,3.86660540820009,7.972444822969302,4,17,6.791630571526318,16.688482602129852,well_rounded,stick_1,0,WellRounded_With_Stick_trial_0c45e0a2ae55e673f374a3e818d09800
67,67_0,COMPLETED,BoTorch,False,-24.0,-35.0,-21.0,10.0,3.37988639048827,2.436811813545483,4.516033781269099,1.2859497829684825,2.454572266272592,2.711655176015928,6,10,9.258564134066951,9.436748775525672,9,13,5.7000768486735245,15.399666933013297,18,19,15.433132662896016,18.769713410430327,9,19,15.57562853730348,6.958974311644611,20,7,7.031073468573802,11.025448484083253,7,1,13.75978461595388,16.145150185839825,2,4,0.8220760179188118,7.7661474981970375,0,14,9.784371151125763,18.23538748331463,15,9,4.728990235745025,16.239698670870943,10,15,18.48745747367055,6.220743039285428,6,13,13.030818975870764,9.41699930907245,12,10,9.736945240014823,6.909880566468367,0,9,9.226301710353168,11.240846145596421,12,18,15.798681411233972,19.992354323621736,7,3,15.768730574203037,8.994232942306219,15,12,17.464089532802788,16.393537045982537,20,16,16.672397585968472,12.700301206350916,11,11,9.385498124341678,10.242649058097895,0,8,13.638012598886103,17.236282937089587,well_rounded,stick_1,0,WellRounded_With_Stick_trial_dcac2397e701a5d4d9812cf8c0ba9327
68,68_0,COMPLETED,BoTorch,False,-42.0,-37.0,-29.0,4.0,2.3121027900507234,2.6718181896280147,1.6090698908413774,3.9341450299476675,2.9129893101241007,4.330835895458179,15,8,7.302332457771216,18.80146440374568,1,9,16.175603983153877,14.185788221906797,16,9,18.55444170817031,4.762270272373168,1,4,2.7761815668136696,8.744617199970476,8,15,10.390577017930767,13.864811721112483,4,20,11.481662881173047,8.283875932341022,11,7,18.740389478467183,11.388712780290824,14,3,13.819904777026416,6.577577937377664,16,7,6.767970230795966,6.145471757580546,17,9,17.180675217505975,17.312085322347496,0,15,14.1721022793382,9.168831304323575,1,9,15.98687783250816,2.963690588699246,6,13,14.78253303031696,12.868932099566047,13,5,9.919797882209437,14.025800268251187,3,10,11.124203835804147,14.469026970864597,12,3,1.6963164455415298,18.621971956772096,13,2,19.659151833346787,4.159791552001558,6,9,0.6636808146850572,11.188822998853531,15,17,5.860736160397279,3.7679888755076942,well_rounded,stick_1,0,WellRounded_With_Stick_trial_ca5ccb76b74cb2773ab25392a5c54daf
69,69_0,COMPLETED,BoTorch,False,-14.0,-19.0,-24.0,8.0,2.2725636982966217,4.779126973820457,5.119262351616339,2.714165386594943,3.14028002262112,5.163686198876216,10,20,4.652438394514512,12.234601959437098,19,16,19.87087909670143,13.018924824123479,13,15,16.39632692127942,10.429291484111971,17,3,7.717485660255207,12.33281478404098,20,1,13.734092365409177,4.53767350727177,1,5,7.331615837363842,15.342457504143965,9,20,16.817265690033715,12.251946058126096,9,15,5.033027097776875,9.441920388424313,3,6,17.26435774100384,7.555277674077947,8,16,13.176936554674834,9.019644726431716,8,17,8.27755403377279,11.189233269317509,16,11,14.685168317787124,17.281771000658765,7,18,9.884739205071078,12.302126536249492,17,18,18.302836480883062,10.910985450477577,0,7,2.1374145851541337,5.1755386344469345,1,2,19.46036655284091,14.650943394637945,6,20,3.7705416750365157,1.0659614809969193,14,10,4.2442982861916025,12.735181075934348,15,12,1.5470810699166646,7.794877532318886,well_rounded,stick_1,0,WellRounded_With_Stick_trial_d1058f53f91ba3745e0801e5383648f4
70,70_0,COMPLETED,BoTorch,False,-55.0,-55.0,-35.0,7.0,1.92794412573129,5.33681639584974,4.9688864358987495,5.402514599595734,2.8901693068389567,4.548848597088311,10,12,4.791522646611031,2.4753418017772355,0,16,8.327517173725438,15.960133786013392,12,12,5.06990965836876,15.067940384061576,17,1,11.8181050600086,1.8049097484722876,5,11,13.599177621191206,11.891576850726988,11,9,3.8303814964495833,14.376701672336264,11,14,17.924377910595584,14.772220473562871,12,0,17.486303699592376,6.219166646916725,19,1,14.5693796492806,14.981766952566844,18,14,17.11361249815937,10.51768533090247,6,6,3.9665221516445985,13.49247202732102,5,16,10.668770067465175,11.653652380081727,15,15,19.128642848529804,5.978756958231759,17,15,6.8860761797191925,2.5147084247433686,15,6,12.97815635110601,18.053592148561208,14,12,10.166080653673381,10.66569028804241,18,16,18.09237148923654,3.152198666139529,16,9,18.842767287929863,19.143475790403496,5,0,10.127243523422893,17.67767516597832,well_rounded,stick_1,0,WellRounded_With_Stick_trial_8a05ac827432a28d5782bf00cf159222
71,71_0,COMPLETED,BoTorch,False,-22.0,-30.0,-17.0,8.0,4.175471061538904,3.736894883741947,3.946874890747821,1.4382860422497123,5.56519777289003,3.0365979809935046,19,20,17.921247914312115,5.031274180903262,16,4,11.790897884056665,16.536046876931334,3,16,8.986077280089214,12.66700582979911,8,10,4.6596677482948525,15.900476325618794,2,0,0.5695363255460413,16.018407629162642,13,2,3.099885057279281,4.27419647490615,5,10,7.015213211312455,1.2675533780283046,12,16,1.9565575770277737,18.70979439528951,12,17,7.2890372952865174,8.656074727750523,5,4,3.4765798441605,0.9739878175942693,8,20,1.596564362735976,10.025070454356857,11,10,14.346144109803634,7.741529490303946,8,5,16.91764837427383,12.766330560850031,13,7,6.708616425271693,4.826246959653851,9,17,9.660470473151221,14.643862002118327,6,11,18.000096379888912,6.83659013784891,7,8,1.714099931187573,5.125638541755898,18,0,4.162273309562783,9.554939716013072,5,19,5.076028748109284,14.753113087639045,well_rounded,stick_1,0,WellRounded_With_Stick_trial_1c9dafcca7ac869c37801eb0180df25c
72,72_0,COMPLETED,BoTorch,False,-23.0,-30.0,-42.0,6.0,3.3369117422618677,4.31210310539463,5.6267131521212,5.080873204297584,4.785051343165028,1.744332641221098,11,11,5.431582714293636,2.796045213344163,10,3,9.527350067904532,3.3516246448512743,7,14,11.458246331804814,8.333166928607866,2,0,17.670810609097106,0.5351853349314335,19,7,14.6427165018221,18.56141896709319,18,17,9.224839426947174,18.170173888757432,3,4,12.84967419472678,14.15273506334707,8,12,9.967144666686552,5.655048152962378,9,2,4.963072216093573,18.85707630369265,16,9,7.955584641559131,15.100767981028643,10,17,8.480761943575832,1.073213599629133,2,3,16.83967384292557,4.443516409156591,9,6,12.604536448365902,2.406868160839929,9,1,9.906810372765609,8.45884628694806,6,20,8.831492233313988,14.344046203435438,16,7,18.30496423917848,11.421593925898037,15,7,4.960873479277664,10.728872806242398,8,3,4.593440433289676,11.472134116694848,20,13,16.46617103353367,14.619682206978478,well_rounded,stick_1,0,WellRounded_With_Stick_trial_a7091c078c20d3dd534ef6f59ee4098a
73,73_0,COMPLETED,BoTorch,False,-59.0,-51.0,-35.0,3.0,1.7714274932809364,4.07968181834768,5.229505122755206,3.9445169063537295,2.525587594879077,5.816750574775282,15,9,19.902721776976154,2.8435093788548897,12,13,8.469318226402265,8.447939083966704,10,12,9.847257893637149,15.261975812471764,1,4,5.424347757169484,1.1571861752680896,18,3,11.258372093304281,19.057789351403706,2,9,10.372792459210517,17.915496332455852,8,9,17.33737108137586,2.178089498658282,18,11,7.544094559121345,5.3055859821811255,14,0,4.45811812598347,2.48130768457937,12,9,12.416127537399117,5.790560371809886,4,20,2.047771385682072,12.105187259631133,6,19,2.7695910028894146,12.611910903273259,16,16,12.193642698349427,5.30238886026419,13,19,13.245968953412804,5.341731138662984,10,4,3.891560909233107,8.09320725779548,10,15,9.073270437423584,16.02816020435062,1,7,18.236077601901663,11.204785534713224,13,6,7.531569497142359,14.946395984057437,13,8,16.562626894423072,14.893728210363685,well_rounded,stick_1,0,WellRounded_With_Stick_trial_cf2a58388553ae4c694760a579a71dc9
74,74_0,COMPLETED,BoTorch,False,-28.0,-55.0,-29.0,3.0,3.0172077228227656,3.4465670567982682,3.551774224346621,2.386865465573621,5.600819566446387,3.2390683059435585,1,9,11.12022310979613,13.516369609649626,7,8,18.785749193508458,12.401066697520019,13,11,3.1514309005733656,8.416843343653074,17,10,19.5196252113138,18.6841593792723,13,11,11.121098333106858,16.602028953217534,14,3,12.893428834054584,9.269487097255979,5,10,15.77511847125534,14.339363765440357,6,5,14.800918606909525,13.732783372442915,18,18,2.8138979616804884,11.286800181842665,13,10,7.107617427287206,12.718503382426949,17,7,13.70555002791023,6.889476026223466,4,5,18.53217465134759,10.210205094071517,3,11,12.935497240094795,3.328311093873279,13,12,19.349454784931446,7.448858523686278,3,0,18.626460272155356,10.039897567702791,5,16,8.491501051807862,5.459672696114275,5,13,7.70899889864043,11.175755566115937,12,6,9.083332484074905,5.863615597238239,5,14,12.417248002873377,18.907730504099618,well_rounded,stick_1,0,WellRounded_With_Stick_trial_5529584ce934591f4921925bd4075af2
75,75_0,COMPLETED,BoTorch,False,-54.0,-58.0,-28.0,4.0,4.837588645597926,5.49542935639749,2.955621080498043,1.3109947285707504,5.780168104563117,3.7200035652925605,12,10,14.415098332734043,0.9559013234070742,10,17,12.283228104400353,12.114446245953193,12,10,15.334257926758056,14.296715736290178,4,0,13.06866715383869,11.029285562069349,12,15,16.70834521333403,7.192286044245556,5,4,4.173556368749458,15.950587599293785,4,12,8.371056260071157,9.164921653513463,0,6,4.500912317168154,13.887389849163656,3,6,8.012723858370084,4.217115673364128,4,4,18.887167492958817,15.701014188431538,18,11,10.319226858908321,9.53650044751394,10,17,4.360759237362837,8.102437810398877,14,6,19.44643893899855,3.1119244685261007,16,1,3.578842753103436,4.034071261910006,10,8,15.731074832218757,12.645466152233695,1,3,15.719124488961743,19.77860065124933,6,19,3.6234442050785804,14.818197834971713,20,20,19.19489999936102,8.42626394306549,16,3,9.199052021367942,4.611954276313945,well_rounded,stick_1,0,WellRounded_With_Stick_trial_5c9131fca82eff01c74833f6de3c2c70
